wit,CVC,
wik,CVC,
wis,CVC,inverse
wiz,CVC,solve
wif,CVC,
wiv,CVC,connection network (neighborhood)
wix,CVC,
wij,CVC,
wic,CVC,
wiC,CVC,
wem,CVC,warm
wen,CVC,
weq,CVC,
web,CVC,
wed,CVC,
weg,CVC,
wep,CVC,
wet,CVC,wait
wek,CVC,week
wes,CVC,
wez,CVC,fifteen
wef,CVC,
wev,CVC,wave
wex,CVC,
wej,CVC,
wec,CVC,
weC,CVC,
wam,CVC,
wan,CVC,why
waq,CVC,um
wab,CVC,
wad,CVC,
wag,CVC,
wap,CVC,
wat,CVC,white
wak,CVC,walk
was,CVC,
waz,CVC,
waf,CVC,
wav,CVC,exist
wax,CVC,
waj,CVC,
wac,CVC,
waC,CVC,water
wal,CVC,while
war,CVC,wear
wom,CVC,well (good)
won,CVC,
woq,CVC,
wob,CVC,
wod,CVC,
wog,CVC,
wop,CVC,
wot,CVC,
wok,CVC,
wos,CVC,
woz,CVC,problem
wof,CVC,
wov,CVC,
wox,CVC,
woj,CVC,
woc,CVC,
woC,CVC,
wol,CVC,wow
wor,CVC,forceful (like hard hit)
wum,CVC,swim
wun,CVC,woo
wuq,CVC,
wub,CVC,
wud,CVC,
wug,CVC,emanate
wup,CVC,
wut,CVC,what
wuk,CVC,
wus,CVC,
wuz,CVC,
wuf,CVC,
wuv,CVC,
wux,CVC,system
wuj,CVC,
wuc,CVC,
wuC,CVC,
wul,CVC,
wur,CVC,
lim,CVC,
lin,CVC,learn
liq,CVC,simulate
lib,CVC,
lid,CVC,lead
lig,CVC,square root
lip,CVC,chain
lit,CVC,light
lik,CVC,link
lis,CVC,
liz,CVC,
lif,CVC,leaf
liv,CVC,
lix,CVC,
lij,CVC,orient
lic,CVC,
liC,CVC,
lem,CVC,low
len,CVC,
leq,CVC,
leb,CVC,
led,CVC,
leg,CVC,
lep,CVC,push
let,CVC,
lek,CVC,collect
les,CVC,air
lez,CVC,
lef,CVC,
lev,CVC,
lex,CVC,
lej,CVC,
lec,CVC,
leC,CVC,point
lam,CVC,real
lan,CVC,land
laq,CVC,object feature type
lab,CVC,
lad,CVC,yellow
lag,CVC,organ (body)
lap,CVC,
lat,CVC,
lak,CVC,like
las,CVC,
laz,CVC,very much of (-some)
laf,CVC,four
lav,CVC,love
lax,CVC,add
laj,CVC,
lac,CVC,
laC,CVC,
lal,CVC,y-axis
lar,CVC,
lom,CVC,plural (many)
lon,CVC,loan
loq,CVC,
lob,CVC,error
lod,CVC,load
log,CVC,
lop,CVC,
lot,CVC,lot (land)
lok,CVC,place (space location)
los,CVC,less of (-less) empty
loz,CVC,
lof,CVC,
lov,CVC,
lox,CVC,string (computing)
loj,CVC,
loc,CVC,
loC,CVC,
lol,CVC,
lor,CVC,lord
lum,CVC,branch
lun,CVC,moon
luq,CVC,question
lub,CVC,
lud,CVC,
lug,CVC,
lup,CVC,loop
lut,CVC,
luk,CVC,look
lus,CVC,
luz,CVC,
luf,CVC,far (large-distance-focus)
luv,CVC,
lux,CVC,
luj,CVC,logic
luc,CVC,
luC,CVC,
lul,CVC,
lur,CVC,
rim,CVC,
rin,CVC,run
riq,CVC,
rib,CVC,ribbit
rid,CVC,read
rig,CVC,
rip,CVC,rich
rit,CVC,soil
rik,CVC,up
ris,CVC,express
riz,CVC,rise
rif,CVC,close (near)
riv,CVC,to/arrive
rix,CVC,
rij,CVC,
ric,CVC,straight
riC,CVC,algorithm
rem,CVC,
ren,CVC,rain
req,CVC,
reb,CVC,
red,CVC,red
reg,CVC,edit
rep,CVC,
ret,CVC,after
rek,CVC,
res,CVC,
rez,CVC,
ref,CVC,success
rev,CVC,
rex,CVC,array
rej,CVC,
rec,CVC,
reC,CVC,progress
ram,CVC,dark
ran,CVC,frog
raq,CVC,wrong
rab,CVC,ride
rad,CVC,
rag,CVC,
rap,CVC,wrap
rat,CVC,write
rak,CVC,rock
ras,CVC,in
raz,CVC,resonate
raf,CVC,reference
rav,CVC,particle
rax,CVC,
raj,CVC,range
rac,CVC,
raC,CVC,rhythm
ral,CVC,raw
rar,CVC,rare
rom,CVC,
ron,CVC,environment
roq,CVC,
rob,CVC,
rod,CVC,
rog,CVC,thirteen
rop,CVC,
rot,CVC,FALSE
rok,CVC,
ros,CVC,force
roz,CVC,rose
rof,CVC,
rov,CVC,copper
rox,CVC,
roj,CVC,
roc,CVC,
roC,CVC,
rol,CVC,cycle
ror,CVC,
rum,CVC,realm
run,CVC,glyph
ruq,CVC,
rub,CVC,logarithm
rud,CVC,update
rug,CVC,this
rup,CVC,right (time)
rut,CVC,
ruk,CVC,location
rus,CVC,
ruz,CVC,consonant
ruf,CVC,
ruv,CVC,local
rux,CVC,
ruj,CVC,
ruc,CVC,
ruC,CVC,
rul,CVC,rule (in system)
rur,CVC,
yim,CVC,
yin,CVC,
yiq,CVC,impermanent
yib,CVC,
yid,CVC,
yig,CVC,
yip,CVC,
yit,CVC,night
yik,CVC,
yis,CVC,
yiz,CVC,
yif,CVC,
yiv,CVC,
yix,CVC,something
yij,CVC,
yic,CVC,
yiC,CVC,
yem,CVC,yum (food)
yen,CVC,
yeq,CVC,
yeb,CVC,
yed,CVC,
yeg,CVC,
yep,CVC,
yet,CVC,
yek,CVC,
yes,CVC,
yez,CVC,
yef,CVC,
yev,CVC,sort
yex,CVC,
yej,CVC,
yec,CVC,
yeC,CVC,
yam,CVC,day
yan,CVC,vehicle
yaq,CVC,permanent
yab,CVC,
yad,CVC,away
yag,CVC,
yap,CVC,yep
yat,CVC,way
yak,CVC,
yas,CVC,
yaz,CVC,
yaf,CVC,
yav,CVC,
yax,CVC,
yaj,CVC,measure
yac,CVC,
yaC,CVC,
yal,CVC,turquoise
yar,CVC,year
yom,CVC,
yon,CVC,
yoq,CVC,
yob,CVC,
yod,CVC,
yog,CVC,practice of focusing on x (-ism)
yop,CVC,
yot,CVC,
yok,CVC,
yos,CVC,
yoz,CVC,
yof,CVC,
yov,CVC,of
yox,CVC,
yoj,CVC,
yoc,CVC,
yoC,CVC,
yol,CVC,yell
yor,CVC,
yum,CVC,
yun,CVC,
yuq,CVC,
yub,CVC,
yud,CVC,
yug,CVC,
yup,CVC,
yut,CVC,yet
yuk,CVC,
yus,CVC,
yuz,CVC,use
yuf,CVC,
yuv,CVC,view
yux,CVC,
yuj,CVC,
yuc,CVC,with (con-)
yuC,CVC,
yul,CVC,polynomial
yur,CVC,
minz,CVCC,means
minc,CVCC,
miqk,CVCC,who
mibz,CVCC,
midj,CVCC,
midc,CVCC,
mipf,CVCC,
mipx,CVCC,
mitz,CVCC,
miks,CVCC,mix
mikx,CVCC,
misp,CVCC,
misk,CVCC,
mift,CVCC,
mifs,CVCC,
mixt,CVCC,
milm,CVCC,
milb,CVCC,
milg,CVCC,
mils,CVCC,
milf,CVCC,
milx,CVCC,
mirt,CVCC,meter
mirC,CVCC,
mirl,CVCC,
ment,CVCC,mate
manc,CVCC,
maqk,CVCC,monkey
mabz,CVCC,
madj,CVCC,image
madc,CVCC,
magz,CVCC,moss
mapf,CVCC,
mapx,CVCC,
makx,CVCC,
mast,CVCC,member
mask,CVCC,mask
maft,CVCC,
mafs,CVCC,
maxt,CVCC,
malt,CVCC,metal
marm,CVCC,mammal
marg,CVCC,old
mars,CVCC,mass
marx,CVCC,mesh (inter-)
marC,CVCC,quite
marl,CVCC,
momd,CVCC,
momp,CVCC,
morf,CVCC,morph
mumz,CVCC,
munc,CVCC,
mubz,CVCC,
mugz,CVCC,
mupf,CVCC,
muts,CVCC,
mutx,CVCC,much (large-lot-focus)
mukx,CVCC,
musk,CVCC,
muft,CVCC,
mufs,CVCC,
muxt,CVCC,
mulm,CVCC,
mulb,CVCC,
mulg,CVCC,
mult,CVCC,
muls,CVCC,
mulx,CVCC,
murC,CVCC,
murl,CVCC,
nanz,CVCC,noise
natz,CVCC,glory
narb,CVCC,neighbor
nuqk,CVCC,bear (animal)
nust,CVCC,embed
bimp,CVCC,
bimz,CVCC,
binc,CVCC,
bibz,CVCC,
bigz,CVCC,
bipf,CVCC,
bits,CVCC,
bikx,CVCC,
bist,CVCC,beast
bift,CVCC,
bifs,CVCC,
bixt,CVCC,
bilm,CVCC,
bild,CVCC,build
bilg,CVCC,
bilp,CVCC,
bilf,CVCC,
bilx,CVCC,
birs,CVCC,beer
birC,CVCC,
birl,CVCC,
bend,CVCC,bend
besk,CVCC,basic
bamp,CVCC,bump
banc,CVCC,
babz,CVCC,
bapf,CVCC,
bats,CVCC,
batx,CVCC,bat (animal)
baks,CVCC,rectangle
bakx,CVCC,
bast,CVCC,prime
baft,CVCC,
bafs,CVCC,
baxt,CVCC,
barb,CVCC,barb
barv,CVCC,duck (bird)
barc,CVCC,birth
barl,CVCC,bare
born,CVCC,bury
borz,CVCC,poison
bump,CVCC,
bund,CVCC,boundary
bunk,CVCC,
bunz,CVCC,boon
bunc,CVCC,
bubz,CVCC,
budj,CVCC,
budc,CVCC,
bugz,CVCC,
bupf,CVCC,
bupx,CVCC,
butz,CVCC,
bukx,CVCC,
bust,CVCC,burst
buft,CVCC,
bufs,CVCC,
buxt,CVCC,
bulb,CVCC,
bulg,CVCC,
bult,CVCC,
bulf,CVCC,
bulx,CVCC,
burl,CVCC,
blim,CCVC,beam
bliz,CCVC,our
blet,CCVC,bait
blab,CCVC,blob
bloz,CCVC,boson
blof,CCVC,blow
blor,CCVC,blur
blum,CCVC,bloom
blub,CCVC,
blut,CCVC,butt
blux,CCVC,
brig,CCVC,insecta
brif,CCVC,brief
brak,CCVC,bacteria
bruk,CCVC,beak
diqk,CVCC,deny
didj,CVCC,
dipx,CVCC,
dank,CVCC,
danz,CVCC,dance
dalg,CVCC,magnitude
dalt,CVCC,dependent
dusk,CVCC,across (trans-)/cross
djin,CCVC,gene
djid,CCVC,
djip,CCVC,over
djiz,CCVC,jeez
djif,CCVC,
djix,CCVC,
djek,CCVC,reject
djam,CCVC,jam
djab,CCVC,
djat,CCVC,deal
djas,CCVC,justice
djaf,CCVC,
djax,CCVC,
djaC,CCVC,
djok,CCVC,joke
djud,CCVC,jew
djup,CCVC,
djus,CCVC,juice
djuf,CCVC,
djux,CCVC,
djuC,CCVC,
djul,CCVC,jewel
drib,CCVC,10^6
drix,CCVC,direction
dram,CCVC,human
drax,CCVC,
gimd,CVCC,
gimp,CVCC,
ginc,CVCC,
gibz,CVCC,
gidj,CVCC,
gidc,CVCC,
gigz,CVCC,
gipf,CVCC,
gipx,CVCC,
gitz,CVCC,
gikx,CVCC,
gisk,CVCC,
gift,CVCC,
gifs,CVCC,
gixt,CVCC,
gild,CVCC,
gilg,CVCC,
gilp,CVCC,gill
gils,CVCC,
gilf,CVCC,
gilx,CVCC,
girC,CVCC,
girl,CVCC,
gemz,CVCC,vowel e sound
gest,CVCC,guest
gant,CVCC,-gon (polygon)
gank,CVCC,
ganc,CVCC,
gabz,CVCC,
gagz,CVCC,
gapf,CVCC,
gats,CVCC,
gatx,CVCC,german i vowel sound
gakx,CVCC,
gask,CVCC,
gaft,CVCC,
gafs,CVCC,
gaxt,CVCC,
galt,CVCC,guilt
garm,CVCC,arm
garz,CVCC,again (re-)
garl,CVCC,
gomz,CVCC,
gost,CVCC,ghost
golx,CVCC,only
gump,CVCC,new
gunk,CVCC,
gunc,CVCC,
gubz,CVCC,
gudj,CVCC,
gudc,CVCC,
gugz,CVCC,
gupf,CVCC,
gupx,CVCC,
gutz,CVCC,
gukx,CVCC,
gusk,CVCC,
guft,CVCC,
gufs,CVCC,
guxt,CVCC,
gulm,CVCC,
gulg,CVCC,
gult,CVCC,
guls,CVCC,
gurl,CVCC,
glip,CCVC,lip
glix,CCVC,
glen,CCVC,gluon
gled,CCVC,lay
glez,CCVC,10^4
glav,CCVC,glove
glaj,CCVC,
glob,CCVC,planet
glot,CCVC,goat
glok,CCVC,your
glor,CCVC,glare
glux,CCVC,
griv,CCVC,grieve
grac,CCVC,jaw
groq,CCVC,lion
gruv,CCVC,rub
pink,CVCC,
pitx,CVCC,pitch (sound)
pamz,CVCC,
paqk,CVCC,punk
part,CVCC,part
park,CVCC,park (car)
posk,CVCC,
plib,CCVC,
plix,CCVC,
plan,CCVC,plan
plax,CCVC,accomplish
timd,CVCC,
timp,CVCC,
timz,CVCC,
tinc,CVCC,
tibz,CVCC,
tigz,CVCC,
tipf,CVCC,
tits,CVCC,
tikx,CVCC,
tisk,CVCC,
tift,CVCC,
tifs,CVCC,
tixt,CVCC,
tilb,CVCC,
tilg,CVCC,
tilt,CVCC,
tils,CVCC,
tilf,CVCC,
tilx,CVCC,
tirn,CVCC,tour
tirC,CVCC,
tirl,CVCC,
test,CVCC,taste
tamd,CVCC,
tamp,CVCC,temperature
tanc,CVCC,
tabz,CVCC,
tapf,CVCC,
tats,CVCC,
tatx,CVCC,touch
takx,CVCC,
taft,CVCC,
tafs,CVCC,
taxt,CVCC,
talb,CVCC,
tals,CVCC,tall
talf,CVCC,
talx,CVCC,
tarn,CVCC,10^39
tarC,CVCC,
tarl,CVCC,
toks,CVCC,easy
tosp,CVCC,
tumd,CVCC,
tump,CVCC,
tumz,CVCC,
tunk,CVCC,
tunc,CVCC,
tubz,CVCC,
tudj,CVCC,
tudc,CVCC,
tupf,CVCC,
tupx,CVCC,
tutz,CVCC,
tukx,CVCC,
tuft,CVCC,
tufs,CVCC,
tuxt,CVCC,
tulm,CVCC,
tulb,CVCC,
tulg,CVCC,
tult,CVCC,
tuls,CVCC,
tulf,CVCC,
tulx,CVCC,
turC,CVCC,
turl,CVCC,
txal,CCVC,shell
txum,CCVC,tissue
trin,CCVC,neutrino
trik,CCVC,trick
tris,CCVC,interest
trif,CCVC,
triC,CCVC,
tret,CCVC,trait
trab,CCVC,tribe
trag,CCVC,10^42
tras,CCVC,torus
traf,CCVC,
traC,CCVC,
tral,CCVC,
trot,CCVC,
trum,CCVC,
trub,CCVC,
trug,CCVC,
trus,CCVC,
truf,CCVC,
trux,CCVC,
truC,CCVC,
trul,CCVC,
kiqk,CVCC,10^15
kirn,CVCC,cure
kalv,CVCC,kelvin
kark,CVCC,quark
korb,CVCC,cone
kund,CVCC,kind (good)
kurv,CVCC,curve
ksim,CCVC,
ksib,CCVC,
ksig,CCVC,
ksit,CCVC,
ksis,CCVC,
ksif,CCVC,
ksix,CCVC,
ksiC,CCVC,
ksam,CCVC,
ksab,CCVC,
ksag,CCVC,
ksat,CCVC,
ksas,CCVC,
ksaf,CCVC,
ksax,CCVC,
ksaC,CCVC,
ksal,CCVC,
ksum,CCVC,
ksub,CCVC,
ksug,CCVC,
ksut,CCVC,
ksus,CCVC,
ksuf,CCVC,
ksux,CCVC,
ksuC,CCVC,
ksul,CCVC,
klek,CCVC,click
kloz,CCVC,close
himz,CVCC,
hint,CVCC,hint
hinc,CVCC,
hidz,CVCC,
hidj,CVCC,polyhedron
hidc,CVCC,
higz,CVCC,
hipf,CVCC,
hipx,CVCC,
hikx,CVCC,
hisp,CVCC,
hisk,CVCC,
hift,CVCC,
hifs,CVCC,
hixt,CVCC,
hilm,CVCC,
hilb,CVCC,
hilt,CVCC,
hilk,CVCC,elk
hils,CVCC,
hilf,CVCC,
hilx,CVCC,
hirC,CVCC,
hirl,CVCC,
heqk,CVCC,angry
heps,CVCC,ape
hamd,CVCC,
hamp,CVCC,ampere (electric current)
hanz,CVCC,house
hanc,CVCC,
hadz,CVCC,
hadj,CVCC,hedge
hadc,CVCC,
hagz,CVCC,
hapf,CVCC,
hapx,CVCC,
hakx,CVCC,
hask,CVCC,explore
haft,CVCC,
hafs,CVCC,
haxt,CVCC,
halm,CVCC,hue
hald,CVCC,elm
halp,CVCC,
hals,CVCC,ice
halx,CVCC,hair
hark,CVCC,arc
harl,CVCC,
hops,CVCC,
host,CVCC,thirst
holv,CVCC,elbow
humd,CVCC,
hump,CVCC,
humz,CVCC,
hunc,CVCC,
huqk,CVCC,hunger
hudz,CVCC,
hudj,CVCC,vowel u sound
hudc,CVCC,
hugz,CVCC,
hupf,CVCC,
hupx,CVCC,
hukx,CVCC,
husk,CVCC,
huft,CVCC,
hufs,CVCC,
huxt,CVCC,
hulm,CVCC,
hulb,CVCC,
hulg,CVCC,
hult,CVCC,
huls,CVCC,
hulx,CVCC,
hurl,CVCC,
sinc,CVCC,synthetic
siqk,CVCC,sink (down)
sibz,CVCC,
sigz,CVCC,
sipf,CVCC,
sitx,CVCC,second (time)
sikx,CVCC,
sisk,CVCC,
sift,CVCC,
sifs,CVCC,
sixt,CVCC,
silm,CVCC,
silb,CVCC,
silg,CVCC,
silt,CVCC,
sils,CVCC,
silf,CVCC,
silx,CVCC,
sirC,CVCC,
sirl,CVCC,
sent,CVCC,saint
senz,CVCC,essence
sanc,CVCC,
saqk,CVCC,sign
sabz,CVCC,
sadj,CVCC,beside
sagz,CVCC,
sapf,CVCC,
sapx,CVCC,
sakx,CVCC,
sasp,CVCC,
sask,CVCC,
saft,CVCC,soft
safs,CVCC,
saxt,CVCC,
salk,CVCC,circle
sals,CVCC,celsius
sard,CVCC,side
sarC,CVCC,
sarl,CVCC,swirl
somd,CVCC,
somp,CVCC,
somz,CVCC,
sots,CVCC,
solp,CVCC,swap
sorm,CVCC,some
sorf,CVCC,surface
sunc,CVCC,
subz,CVCC,
sugz,CVCC,
supf,CVCC,
sutx,CVCC,set (math)
sukx,CVCC,
susp,CVCC,
susk,CVCC,
suft,CVCC,
sufs,CVCC,
suxt,CVCC,
suld,CVCC,
sulg,CVCC,
suls,CVCC,
sulx,CVCC,
surC,CVCC,
surl,CVCC,
smin,CCVC,meson
smib,CCVC,
smit,CCVC,
smis,CCVC,
smix,CCVC,
smiC,CCVC,
smek,CCVC,smack
smad,CCVC,
smas,CCVC,
smaf,CCVC,
smax,CCVC,smash
smaC,CCVC,
smal,CCVC,small
smok,CCVC,smoke
smub,CCVC,
smut,CCVC,
smus,CCVC,
smuf,CCVC,
smux,CCVC,
smuC,CCVC,
smul,CCVC,smile
snif,CCVC,sniff
snap,CCVC,snap
snom,CCVC,snow
spin,CCVC,spin
spib,CCVC,
spit,CCVC,spit
spik,CCVC,speak
spis,CCVC,
spix,CCVC,
spiC,CCVC,
span,CCVC,spine
spak,CCVC,spike
spas,CCVC,spice
spof,CCVC,
spum,CCVC,
spug,CCVC,
spus,CCVC,
spul,CCVC,
stef,CCVC,safe
stab,CCVC,stab
stat,CCVC,stat
stal,CCVC,stall
stoj,CCVC,storage
stud,CCVC,sad
stup,CCVC,stupid
skim,CCVC,minimum
skib,CCVC,
skig,CCVC,
skit,CCVC,sweet
skis,CCVC,
skif,CCVC,
skix,CCVC,
skiC,CCVC,
skad,CCVC,
skag,CCVC,
skap,CCVC,skip
skas,CCVC,
skaf,CCVC,
skax,CCVC,squash
skaC,CCVC,
skal,CCVC,scale
skoq,CCVC,cease
skud,CCVC,
skug,CCVC,
skup,CCVC,scoop
skuz,CCVC,excuse
skuf,CCVC,
skux,CCVC,
skul,CCVC,school
sfim,CCVC,
sfib,CCVC,
sfit,CCVC,
sfis,CCVC,
sfif,CCVC,
sfix,CCVC,
sfiC,CCVC,
sfam,CCVC,
sfab,CCVC,
sfag,CCVC,
sfat,CCVC,
sfaf,CCVC,
sfax,CCVC,
sfaC,CCVC,
sfal,CCVC,
sfum,CCVC,
sfub,CCVC,
sfug,CCVC,
sfut,CCVC,
sfus,CCVC,
sfuf,CCVC,
sfux,CCVC,
sfuC,CCVC,
svik,CCVC,knife
svas,CCVC,sigh
svur,CCVC,very
slim,CCVC,submit
slid,CCVC,swing
slig,CCVC,
slip,CCVC,sleep
slis,CCVC,
slif,CCVC,
slix,CCVC,wish
sliC,CCVC,therefore
slad,CCVC,slide
slag,CCVC,slug (animal)
slap,CCVC,slop
slas,CCVC,faint (light)
slaf,CCVC,
slax,CCVC,slash
slaC,CCVC,
slal,CCVC,
slom,CCVC,slow
slud,CCVC,
slug,CCVC,
slup,CCVC,swoop
slus,CCVC,
sluf,CCVC,
slux,CCVC,
sluC,CCVC,
slur,CCVC,my
zits,CVCC,
zist,CVCC,resist
zalx,CVCC,toe
zuqk,CVCC,z sound
finz,CVCC,finish
finc,CVCC,
fiqk,CVCC,even (though)
fibz,CVCC,
figz,CVCC,
fipf,CVCC,
fipx,CVCC,
fikx,CVCC,
fisk,CVCC,
fift,CVCC,
fifs,CVCC,
fixt,CVCC,
film,CVCC,film (material)
filb,CVCC,
filg,CVCC,
filt,CVCC,
fils,CVCC,
filf,CVCC,
filx,CVCC,
firC,CVCC,
firl,CVCC,
fent,CVCC,faint (dizzy)
famz,CVCC,
fanc,CVCC,
faqk,CVCC,funk
fabz,CVCC,
fagz,CVCC,
fapf,CVCC,
fapx,CVCC,
fakx,CVCC,
fast,CVCC,fast
fask,CVCC,
faft,CVCC,
fafs,CVCC,
faxt,CVCC,
farm,CVCC,far
farg,CVCC,fog
fart,CVCC,fart
farv,CVCC,10^24
farl,CVCC,
fots,CVCC,
forc,CVCC,there
fumz,CVCC,
funt,CVCC,photon
funk,CVCC,
func,CVCC,
fubz,CVCC,
fugz,CVCC,
fupf,CVCC,
fukx,CVCC,
fusk,CVCC,
fuft,CVCC,
fufs,CVCC,
fuxt,CVCC,
fulm,CVCC,
fulg,CVCC,
fult,CVCC,
fulz,CVCC,
fulv,CVCC,
furl,CVCC,
flid,CCVC,field (math)
flip,CCVC,flip
flif,CCVC,
flem,CCVC,flame
flek,CCVC,mirror
fleC,CCVC,appear
flad,CCVC,
flap,CCVC,hop
flaf,CCVC,
flax,CCVC,flesh
flom,CCVC,f sound
flok,CCVC,glow
flor,CCVC,flower
flud,CCVC,fluid
flup,CCVC,
fluz,CCVC,complex
fluf,CCVC,
flux,CCVC,flush
fris,CCVC,hiss
frix,CCVC,fish
fras,CCVC,sail
vidc,CVCC,
vitz,CVCC,
vist,CVCC,visit
vedj,CVCC,vegetable
varz,CVCC,forest
vorb,CVCC,ever
vutx,CVCC,entity
vust,CVCC,v sound
ximd,CVCC,
ximp,CVCC,shrimp (fish)
ximz,CVCC,happy
xink,CVCC,
xinc,CVCC,
xibz,CVCC,
xidj,CVCC,
xigz,CVCC,
xipf,CVCC,
xipx,CVCC,
xikx,CVCC,
xisp,CVCC,
xisk,CVCC,
xift,CVCC,shift
xifs,CVCC,
xixt,CVCC,
xilm,CVCC,
xild,CVCC,shield
xilg,CVCC,
xilp,CVCC,
xils,CVCC,
xilf,CVCC,
xilx,CVCC,
xirC,CVCC,
xirl,CVCC,
xamz,CVCC,
xant,CVCC,ancient
xank,CVCC,
xanc,CVCC,
xabz,CVCC,
xadj,CVCC,
xagz,CVCC,
xapf,CVCC,
xapx,CVCC,
xakx,CVCC,
xasp,CVCC,
xask,CVCC,ask
xaft,CVCC,
xafs,CVCC,
xaxt,CVCC,
xald,CVCC,
xalx,CVCC,
xarm,CVCC,10^21
xarp,CVCC,x sound
xark,CVCC,society
xarz,CVCC,opposite (anti)
xarl,CVCC,
xodc,CVCC,
xotz,CVCC,
xumd,CVCC,
xump,CVCC,
xumz,CVCC,
xunk,CVCC,
xunc,CVCC,
xubz,CVCC,
xudj,CVCC,
xugz,CVCC,
xupf,CVCC,
xupx,CVCC,
xukx,CVCC,
xusp,CVCC,
xusk,CVCC,
xuft,CVCC,
xufs,CVCC,
xuxt,CVCC,
xulm,CVCC,
xulb,CVCC,
xulg,CVCC,
xult,CVCC,
xuls,CVCC,
xulf,CVCC,
xulx,CVCC,
xurC,CVCC,
xurl,CVCC,
xnim,CCVC,
xnib,CCVC,
xnig,CCVC,
xnit,CCVC,
xnis,CCVC,
xnif,CCVC,
xnix,CCVC,
xniC,CCVC,
xnam,CCVC,
xnab,CCVC,
xnag,CCVC,
xnat,CCVC,
xnas,CCVC,
xnaf,CCVC,
xnax,CCVC,
xnaC,CCVC,
xnal,CCVC,
xnum,CCVC,
xnub,CCVC,
xnug,CCVC,
xnut,CCVC,
xnus,CCVC,
xnuf,CCVC,
xnux,CCVC,
xnuC,CCVC,
xnul,CCVC,
xkim,CCVC,
xkib,CCVC,
xkig,CCVC,
xkit,CCVC,
xkis,CCVC,
xkif,CCVC,
xkix,CCVC,
xkiC,CCVC,
xkam,CCVC,
xkab,CCVC,
xkag,CCVC,
xkat,CCVC,
xkas,CCVC,
xkaf,CCVC,
xkax,CCVC,
xkaC,CCVC,
xkal,CCVC,
xkum,CCVC,
xkub,CCVC,
xkug,CCVC,
xkut,CCVC,
xkus,CCVC,
xkuf,CCVC,
xkux,CCVC,
xkuC,CCVC,
xkul,CCVC,
xlim,CCVC,
xlib,CCVC,
xlit,CCVC,
xlik,CCVC,shriek
xlis,CCVC,
xlif,CCVC,
xlix,CCVC,
xliC,CCVC,
xlam,CCVC,
xlab,CCVC,
xlag,CCVC,
xlat,CCVC,
xlas,CCVC,
xlav,CCVC,calculate
xlax,CCVC,
xlal,CCVC,
xlum,CCVC,mushroom
xlub,CCVC,
xlug,CCVC,
xlut,CCVC,
xlus,CCVC,
xluf,CCVC,
xlux,CCVC,
xluC,CCVC,
xlul,CCVC,
jidc,CVCC,
jitz,CVCC,
jalf,CVCC,j sound
cets,CVCC,mole (measurement)
Cimd,CVCC,
Cimp,CVCC,
Cimz,CVCC,
Cink,CVCC,
Cinc,CVCC,
Cibz,CVCC,
Cigz,CVCC,
Cipf,CVCC,
Cipx,CVCC,
Cikx,CVCC,
Cisk,CVCC,
Cift,CVCC,
Cifs,CVCC,
Cixt,CVCC,
Cilm,CVCC,
Cilb,CVCC,
Cilg,CVCC,
Cilt,CVCC,
Cils,CVCC,
Cilf,CVCC,
Cilx,CVCC,
CirC,CVCC,
Cirl,CVCC,
Camd,CVCC,
Camp,CVCC,
Camz,CVCC,
Cank,CVCC,
Canc,CVCC,
Cabz,CVCC,
Cagz,CVCC,
Capf,CVCC,
Capx,CVCC,
Cakx,CVCC,
Casp,CVCC,
Cask,CVCC,
Caft,CVCC,
Cafs,CVCC,
Caxt,CVCC,
Calm,CVCC,
Calt,CVCC,
Carl,CVCC,
Cots,CVCC,
Cork,CVCC,large C sound
Cumd,CVCC,
Cump,CVCC,
Cumz,CVCC,
Cunc,CVCC,
Cubz,CVCC,
Cugz,CVCC,
Cupf,CVCC,
Cukx,CVCC,
Cusk,CVCC,
Cuft,CVCC,
Cufs,CVCC,
Cuxt,CVCC,
Culm,CVCC,
Cult,CVCC,
Culs,CVCC,
Culf,CVCC,
Culx,CVCC,
CurC,CVCC,
Curl,CVCC,
wimd,CVCC,
wimp,CVCC,
wimz,CVCC,
wink,CVCC,
winc,CVCC,
wibz,CVCC,
widj,CVCC,10^45
widc,CVCC,width
wigz,CVCC,
wipf,CVCC,
wipx,CVCC,
witz,CVCC,
wikx,CVCC,
wisp,CVCC,
wisk,CVCC,
wift,CVCC,
wifs,CVCC,
wixt,CVCC,
wilm,CVCC,
wilg,CVCC,
wilp,CVCC,
wils,CVCC,
wilf,CVCC,
wilx,CVCC,
wird,CVCC,weird
wirC,CVCC,
wirl,CVCC,
wamp,CVCC,
wamz,CVCC,
wand,CVCC,wind (coil)
wank,CVCC,
wanc,CVCC,
wabz,CVCC,
wagz,CVCC,
wapf,CVCC,
wats,CVCC,
watx,CVCC,watch
wakx,CVCC,
wasp,CVCC,
wask,CVCC,
waft,CVCC,
wafs,CVCC,
waxt,CVCC,
walm,CVCC,
wald,CVCC,wild
wals,CVCC,
warp,CVCC,vowel large A sound
wark,CVCC,work
warx,CVCC,worship
warC,CVCC,
warl,CVCC,
wolf,CVCC,wolf
wumd,CVCC,
wump,CVCC,
wumz,CVCC,
wunk,CVCC,
wunc,CVCC,
wudz,CVCC,
wudj,CVCC,
wudc,CVCC,
wugz,CVCC,
wups,CVCC,whoops
wupf,CVCC,
wupx,CVCC,
wukx,CVCC,
wusp,CVCC,
wusk,CVCC,
