vraj,average,,,english
vrun,ocean,varuna,वरुण,sanskrit
vrug,10^18,,,
zist,resist,,,english
zeqk,hand,,,
zetx,1000,,,
zalb,fermion,,,
zalv,dissolve,,,english
zalx,toe,,,
zarn,alien,xeno,,latin
zart,lizard,,,english
zark,open,,,
zolt,column,,,
zorn,ear,,,
zord,exit,,,
zuqk,z sound,,,
jalf,j sound,,,
ximp,shrimp (fish),ebi,海老,japanese
ximz,happy,,,
xift,shift,,,english
xild,shield,,,english
xant,ancient,,,
xask,ask,,,english
xarm,10^21,,,
xarp,x sound,,,
xark,society,,,english
xarz,opposite (anti),,,
xort,sure,,,english
xlik,shriek,,,english
xlav,calculate,leHax(e)v,לְחַשֵּׁב,hebrew
xlum,mushroom,,,english
ciqk,think,,,english
cets,mole (measurement),,,
carn,ion,,,english
Carv,forever,,,
corn,british o vowel sound,,,
corb,distance (tele-),,,
Cork,large C sound,,,
cutx,tooth,,,
crit,threat,,,
crak,10^33,,,
crav,thrive,,,english
cral,hill,,,
cron,south,,,
crop,c sound,,,
cros,art,,,
crum,through/tunnel,,,english
crug,amphibian,,,
crut,puzzle,,þraut,icelandic
widj,10^45,,,
widc,width,,,
witx,w sound,,,
wird,weird,,,
wetx,which,,,english
wand,wind (coil),,,
want,want,,,english
watx,watch,,,english
wald,wild,,,
warp,vowel large A sound,,,
wark,work,,,english
warx,worship,,,english
wold,world,,,
wolf,wolf,,,english
worv,weave,,,english
worc,worth,,,english
wups,whoops,,,english
wurm,worm,,,english
limp,limp,,,
lint,lint,,,
list,list,,,english
lird,wet,,,
lirk,ratio,,,
legz,leg,leg,,english
ledj,theory,,,
laqk,wool,lana,,spanish
ladj,l sound,,,
laks,lack,,,english
last,last,,,english
laft,laugh,,,
larm,limb,,,english
larg,element,,,
larp,lepton,,,
lart,let,,,
larv,larva,,,english
larx,10^12,,,
lorn,line,,,
lorg,log (diary),yoman,יוֹמָן,hebrew
lurv,leave,,,english
riqk,rhyme,,,english
ritx,ring (math),,,english
risk,risk,,,english
rilz,reel,,,
rend,french r sound,,,
reqk,rank,,,
retx,rate (change),rate,,english
ramp,r sound,,,
rant,rant,,,english
ranz,ram,,,
ratx,vowel a sound,,,
rast,rest (remainder),,,english
rask,reminiscent of (-esque),,,
raft,raft,,,english
rond,gnaw,,rodere,latin
rost,past (distance),,,english
rups,10^39,,,
rutz,race (event),merutza,מְרוּצָה,hebrew
rusk,vowel english r sound,,,
yiqk,vowel large I sound,,,
yild,yield,,,english
yarn,y sound,,,
yard,yard (measurement),,,english
yorm,uniform (consistent),,,
yorn,yearn,,,english
york,10^2,,,
yust,used to,,,
mimak,mimic,,,
miniq,mean (verb),,,english
minet,internet,,,
minan,offering,mincha,מִנְחָה,hebrew
minag,custom/traditional practice,minhág,מִנְהָג,hebrew
minor,lamp,menora,מְנוֹרָה,hebrew
minuk,serenity,menucha,מְנוּחָה,hebrew
mints,mince,,,
miget,mitigate,,,english
midan,media,,,english
midar,myriad,,,
midur,compartment,midur,מִידּוּר,hebrew
miput,minority,mi'ut,מִעוּט,hebrew
mikil,burrow,mechila,מְחִילָּה,hebrew
mikar,survey,mechkar,מֶחְקָר,hebrew
misat,protest,mecha'a,מְחָאָה,hebrew
misal,missile,,,
misok,erase,limH(o)k,לִמְחוֹק,hebrew
mizam,initiative,mezam,מֵיזָם,hebrew
miCim,ticket,,miði,icelandic
micad,method,,,
micak,myth,,,english
milit,filling,m'lít,מְלִית,hebrew
milan,mill,,,
milat,cement,melet,מֶלֶט,hebrew
mirad,revolt,mered,מֶרֶד,hebrew
mirak,miracle,,,
miraj,mirage,,,english
memik,maim,,,english
memac,mammoth,,,english
memon,memo,,,
menat,mane,,,english
menak,money,,,english
menas,menace,,,english
medun,median (math),,,english
meduz,jellyfish,meduza,מֶדוּזָה,hebrew
mepal,maple,,,english
metan,thing about the thing (meta-),,,
metak,tension,metach,מֶתַח,hebrew
metar,chord (math),metar,מיתר,hebrew
mekir,err,,,english
mesid,stumble,me'ida,מְעִידָה,hebrew
meset,emaciate,,,
mesor,tradition,,,hebrew
mezan,maze,,,
melak,mail,,,english
melon,melon (vegetable),,,english
mamig,mummy,,,
mamip,mime,,,
mamat,debate,ma'amat,מַעֲמָת,hebrew
mamar,sorrow,memer,מֶמֶר,hebrew
manan,dose,leman(e)n,לְמַנֵּן,hebrew
manat,ponder,,मन्यते,sanskrit
manaj,manage,,,english
manok,motor,mano'a,מָנוֹעַ,hebrew
manun,passion,,मन्यु,sanskrit
manut,occuptation,umanut,אוּמָּנוּת,hebrew
manuC,humanity,,mannúð,icelandic
mants,monster,,,english
magef,epidemic,magefa,מַגֵּיפָה,hebrew
magan,dock,ma'agán,מַעֲגָן,hebrew
magat,maggot,,,english
magaf,boot (shoe),magaf,מַגָּף,hebrew
magop,mug (rob),,,english
magux,tray,magash,מַגָּשׁ,hebrew
magur,tuna,maguro,鮪,japanese
madim,uniform (clothing),madim,מַדִּים,hebrew
madil,armadillo,,,english
madam,intoxicate,mádya,मद्य,sanskrit
madat,revel,,माद्यति,sanskrit
madaf,shelf,madaf,מַדָּף,hebrew
madol,muddle,,,
mabac,mob,,,
mapen,mop,,,english
mapon,habitat,ma'on,מָעוֹן,hebrew
matar,shower (water),matar,מָטָר,hebrew
matod,nematoda,,,
mator,mutter,,,english
makaz,muck,,,
makov,grief,makh'óv,מַכְאוֹב,hebrew
masib,party,mesibah,מְסִבָּה,hebrew
masoz,territory,machoz,מָחוֹז,hebrew
masol,mussel,,,english
masor,saw (tool),masor,מַסּוֹר,hebrew
masut,character (nature),mahut,מַהוּת,hebrew
mavat,die,mávet,מָוֶת,hebrew
mavon,introduction,mavo,מָבוֹא,hebrew
mavok,maze/labyrinth,mavókh,מָבוֹךְ,hebrew
mazic,muze,,,
mazal,luck,mazal,מַזָּל,hebrew
maxot,oar (boat),jìxù,מְשׁוֹט,mashowt
maxov,feedback,mashov,מָשׁוֹב,hebrew
malin,filth,malina,मलिन,sanskrit
maliz,sermon,mawʿiẓa,مَوْعِظَة,arabic
malok,king,melech,מֶלֶךְ,hebrew
malor,maul,,,
malum,special,maalum,,swahili
marid,sick,marīḍ,مَرِيض,arabic
maric,marry,,,
marad,nurse,maraḍ,مَرَّضَ,arabic
marak,soup,marak,מָרָק,hebrew
marun,maroon,,,english
maruf,decend,maʿrūf,مَعْرُوف,arabic
martx,march,,,
marst,must,,,english
moniq,moan,,,
mobal,mobile,,,english
motif,motif,,,english
motiv,motive,,,english
mosad,institution,mosad,מוֹסָד,hebrew
moleq,mole,,,english
mordj,merge,,,
mumiq,moo,,,
mutin,mutiny,,,
muton,moot,,,
mukan,dumb,,मूक,sanskrit
musit,overall,muḥīṭ,مُحِيط,arabic
musaq,aardvark,muhanga,,swahili
musag,concept,musag,מוּשָּׂג,hebrew
mufol,muffle,,,
muvun,move on,,,
muzik,music,,,english
muzul,muscle,,,english
muxit,mush,,,
muxak,prolonged,m'mushákh,מְמֻשָּׁךְ,hebrew
murib,suspicious,murīb,مريب,arabic
nimuk,justification,nimuk,נִימּוּק,hebrew
nidol,needle,,,english
nitak,chunk,netach,נֶתַח,hebrew
nituk,severing,nituk,נִיתּוּק,hebrew
nisig,recession,nesiygah,נְסִיגָה,hebrew
nisan,necessary,,,
nivim,prophecy,n'vi'ím,נְבִיאִים,hebrew
nival,harp,nevel,נֶבֶל,hebrew
nizak,damage,nezek,נֶזֶק,hebrew
nijak,specific,,,
nixin,herring (fish),nishin,ニシン,japanese
nilet,annihilate,,,english
nilam,restraint,niyamá,नियम,sanskrit
nilod,neon,,,
negif,virus,negif,נְגִיף,hebrew
negox,negotiate,,,english
nedir,vow,neder,נֶדֶר,hebrew
nebul,nebula,,,
nekam,revenge,nekama,נְקָמָה,hebrew
nekad,naked,,,
nekud,dot,nekuda,נְקוּדָּה,hebrew
nesag,steer,nehag,נֶהָג,hebrew
nesal,nestle,,,english
nefil,tumble,nefila,נְפִילָה,hebrew
neval,navel,,,english
nexan,nation,,,english
neliq,neigh,,,
nelar,document,neyar,נְייָר,hebrew
namal,port,namel,נָמֵל,hebrew
nagin,eel,unagi,うなぎ,japanese
nagak,goad,niguach,נִיגּוּחַ,hebrew
nagon,melody,nigún,נִגּוּן,hebrew
nagud,contrast,nigud,נִגּוּד,hebrew
nadiv,generous,nadív,נָדִיב,hebrew
nadad,wander,nadád,נָדַד,hebrew
nadak,nod,,,
nadar,cnidaria,,,english
nadot,banish,lenad(o)t,לְנַדּוֹת,hebrew
naban,nub,,,
nabog,genius,nabogh,نَبُوْغ,arabic
napek,inflate,lenap(e)aH,לְנַפֵּחַ,hebrew
napar,nap,,,
napot,sift,lenap(o)t,לְנַפּוֹת,hebrew
natim,parallax,,नति,sanskrit
natiq,knight,,,english
natir,monitor,lenat(e)R,לְנַטֵּר,hebrew
natan,gnat,,,
nakik,crevice,nakik,נָקִיק,hebrew
nakal,palm tree,naḵal,نَخْل,arabic
nakul,cervidae,nakjuliit,ᓇᒃᔪᓖᑦ,inuktitut
nasig,retreat,nesiga,נְסִיגָה,hebrew
nasir,ally,naṣīr,نَصِير,arabic
nasot,attempt,lenas(o)t,לְנַסּוֹת,hebrew
nafak,capacity,nefach,נֶפַח,hebrew
navuk,prophesy,nevu'a,נְבוּאָה,hebrew
najat,nauseate,,,
naxaf,breeze,nâshaph,נָשַׁף,hebrew
naret,narrate,,,
naroq,narrow,,,
nardj,farenheit,,,english
notis,notice,,,english
notet,annotate,,,english
nosep,passenger,nose'a,נוֹסֵעַ,hebrew
nosal,proceed,nohal,נוֹהַל,hebrew
novak,realize,nókhakh,נוׄכַח,hebrew
noval,novel,,,english
numan,numb,,,english
nunan,none,,,english
nubol,nibble,,,
nutan,newton (force),,,english
nukis,nut,,,latin
nukan,nick,,,
nuzol,nuzzle,,,
nuzul,lodge,nuzul,نُزُل ,arabic
gigal,giggle,,,english
gibor,hero,gibor,גִּיבּוֹר,hebrew
gibux,consolidate,gibush,גִּיבּוּשׁ,hebrew
gilus,recruitment,giyus,גִּיּוּס,hebrew
girar,gear (wear),,,
gepar,scold,ge'ara,גְּעָרָה,hebrew
getiq,gait,,,
gevin,cheese,geviynah,גְּבִינָה,hebrew
gezit,gaze,,,
gexiq,personality,gexing,个性,chinese
gamal,camel,gamál,גָּמָל,hebrew
gamor,gum,,,english
ganis,gneiss,,,
ganan,reckon,,गणन,sanskrit
ganav,steal,ganáv,גָּנַב,hebrew
ganol,gown,,,
gagor,gag,,,
gadas,lentil,ʿadas,عَدَس,arabic
gadar,fence,gader,גָּדֵר,hebrew
gabil,knead,legab(e)l,לְגַבֵּל,hebrew
gaboq,gob,,,
gabol,gobble,,,
gator,gutter,,,english
gasav,pride,ga'ava,גַּאֲווָה,hebrew
gavan,guava,jawāfa,جَوَافَة,arabic
gazol,guzzle,,,
gazor,geyser,,,english
gaxek,gash,,,
gaxax,scout,gashash,גַּשָּׁשׁ,hebrew
gaxal,efficient,gaoxiao,高效,chinese
gaxox,probe,gashosh,גָּשׁוֹשׁ,hebrew
gaCim,magnificent,ʿaẓīm,عَظِيم,arabic
gacar,affect,ʔaṯṯar,أثّر,arabic
galim,embody,legal(e)m,לְגַלֵּם,hebrew
galap,gallop,,,english
galat,recite,gā́yati,गायति,sanskrit
galut,exile,,גָּלוּת,hebrew
garam,cost,gharama,,swahili
garaz,lubricate,legaR(e)z,לְגָרֵז,hebrew
garon,deficit,gera'on,גֵּירָעוֹן,hebrew
garot,provoke,legaR(o)t,לְגָרוֹת,hebrew
garos,gregarious,gregarious,,english
garur,delusion,ḡurūr,غُرُور,arabic
goqik,craft,gōng yì,工艺,chinese
goqep,industry,gōngyè,工业,chinese
goquk,apartment,gōng yù,公寓,chinese
gokam,factor,goQem,גּוֹרֵם,hebrew
govak,height,góvah,גֹּבַהּ,hebrew
govun,govern,,,english
gojam,parrot,goja,,french
gojan,gouge (indent),gouge,,french
golar,abroad,guó wài,国外,chinese
gorik,gore,,,
gorem,factor (math),gorem,גורם,hebrew
goral,destiny,goral,גּוֹרָל,hebrew
gunam,quality,guṇa,गुण,sanskrit
gugal,outlandish,gǔ guài,古怪,chinese
gudal,thumb,agudal,אֲגוּדָל,hebrew
gudoq,agitate,gǔ dòng,鼓动,chinese
gudut,solitude,gudu,孤独,chinese
guput,quaint,gǔ pǔ,古朴,chinese
gutik,pill,guṭikā,गुटिका,sanskrit
gusul,bath,ġusl,غسل,arabic
gufap,goof,,,
guvul,border,gvul,גְּבוּל,hebrew
guxik,scam,gùshì,故事,chinese
gulon,bewitched,gǔ huò,蛊惑,chinese
gland,gland,,,english
grand,grand,,,english
grasp,grasp,,,english
graft,graft,,,english
grund,ground,,,
dimaz,devise,,,english
dimon,imagination,dimyon,דִמיוֹן,hebrew
dimot,demote,,,
dimut,figure,demut,דְּמוּת,hebrew
digor,dig,,,english
didaq,site,dìdiǎn,地点,chinese
didak,tick tock,dí dā,嘀嗒,chinese
diduk,deduct,,,english
didus,deduce,,,english
diban,slander,diba,דִּיבָּה,hebrew
dipak,kindle,dīpaka,दीपक,sanskrit
diten,detain,,,
ditak,detect,,,english
dital,detail,,,english
diken,decay,decay,,english
dikam,predicament,,,
dikod,decode,,,
dikos,cram,lidH(o)s,לִדְחוֹס,hebrew
dikur,remembrance,dhikr,ذِكْر,arabic
disiv,deceive,,,english
diseC,diss,,,
disab,disable,,,
disap,disciple,,,
disak,dissect,,,english
disaf,decipher,,,
difen,deify,,,
difes,deface,,,english
difak,defy,,,
difor,defer,,,
difur,differ,,,
divan,echo,,ध्वनि,sanskrit
divak,glue,devek,דֶּבֶק,hebrew
divar,devour,,,
divot,devote,,,english
divus,diverse,,,english
dizar,desire,,,english
dijan,indecision,,,english
dijor,relative,,,
dixaq,boy/girl friend,duìxiàng,对象,chinese
dilem,dilemma,,,english
dilen,delay,,,english
dilan,dill,,,
dilak,delectable,,,english
dilun,discuss,diyun,דִיוּן,hebrew
dilud,delude,,,
dilut,illuminate,dyut,द्युत्,sanskrit
dilur,accommodate,diyur,דִּיּוּר,hebrew
direk,directory,,,
dirad,deride,,,english
dirat,direct,,,
dirak,direct (focus),,,english
denim,responsible,,दायिनी,sanskrit
dendj,danger,,,
dents,dense,,,english
debol,dabble,,,
debor,dab,,,english
dekal,palm,dekel,דֶּקֶל,hebrew
devan,hobby,devanā,देवना,sanskrit
deziq,daisy,,,english
dezak,daze,,,english
damap,dam,,,
danin,donation,dānin,दानिन्,sanskrit
daniq,dine,,,
danam,dawn,,,
dagim,sample,dgima,דְּגִימָה,hebrew
dagix,emphasis,dagesh,דָּגֵשׁ,hebrew
dadan,bold,dà dǎn,大胆,chinese
dadol,avenue,dà dào,大道,chinese
dabit,debit,,,english
dabiv,dub,ledab(e)v,לְדַבֵּב,hebrew
dabak,adhere,,דָּבַק,hebrew
dapok,shiver,dǎpò,打破,chinese
dakan,duck (below),,,
dasik,dice,,,english
dasak,stress,dachak,דַּחַק,hebrew
dasuk,skid,dahua,打滑,chinese
dafit,defeat,,,english
dafuz,diffuse,,,
dazin,dizzy,,,english
daziz,disease,,,english
dazal,dazzle,,,english
daxin,fertilize,ledax(e)n,לְדַשֵּׁן,hebrew
daxen,university,dàxué,大学,chinese
dalin,dally,,,english
dalik,approximate,dàyuē,大约,chinese
dalif,leak,dlifa,דְּלִיפָה,hebrew
dalet,dilate,,,
dalam,pity,,दया,sanskrit
dalag,dialogue,,,
dalap,weapon,dalapḥ,दलपः,sanskrit
dalat,suck,,धयति,sanskrit
dalak,grate,dhayaqa,ضَايَقَ,arabic
dalun,road,dàolù,道路,chinese
dalut,dilute,,,english
daluc,cuckold,dayyūṯ,دَيُّوث,arabic
dareC,dash,,,
darat,mote,ḏarra,ذَرَّة,arabic
darut,dire,,,
donet,donate,,,
doqak,animate,dòng huà,动画,chinese
dopan,dope,,,
dotiq,doting,,,english
dotan,dote,,,
dokan,portrait,dyokan,דְּיוֹקָן,hebrew
doven,dove (bird),,,english
dozaf,doze,,,
dojam,marijuana,,,
doxam,fertile,doshen,דּוֹשֶׁן,hebrew
doles,adolescent,,,english
doriq,during,,,
dumun,doom,,,
dupik,dupe,,,
dukan,suffer,,,
duxiq,inert,duoxing,惰性,chinese
duliv,dew,,,
duliz,duly,,,
djist,gist,,,english
djamp,jump,,,
djaqk,junk,,,
djadj,judge,,,english
djast,gesture,,,
djont,joint,,,english
drast,dress (put on clothes),,,english
drask,heavy,,,
draft,draft (version),,,english
bimon,bemoan,,,english
binit,bean,,,
binan,benign,,,english
binat,violate,,भिनत्ति,sanskrit
bidat,stoke,bedāa,بضاعة,arabic
bidaz,bedazzle,,,english
bidal,beetle,,,english
bidon,fiction,bidyon,בִּדְיוֹן,hebrew
bibun,bib,,,
bitan,beet,,,
bitor,bitter,,,english
bituk,accent,bitúi,בִּטּוּי,hebrew
bikic,bequeath,,,english
bikam,become,,,english
bikar,bicker,,,
biset,beset,,,
bisal,match (competition),bǐsài,比赛,chinese
bival,bevel,,,english
bizar,bizarre,,,english
bicuv,behoove,,,english
bilam,brake,belem,בֶּלֶם,hebrew
bilat,ability,,,
bilar,beware,,,
bilon,bill (money),,,
biloq,billow,,,english
biriv,bereave,,,
biret,berate,,,english
biran,inevitable,bì rán,必然,chinese
birur,inquiry,berur,בֵּירוּר,hebrew
begin,begin,,,
began,pessimistic,bēi guān,悲观,chinese
bedoq,wiggle,bǎi dòng,摆动,chinese
bedul,battle,,,
beben,babe,,,
betan,bat (hit with stick),,,
betor,bet,,,
bekin,bake,,,
bekan,beckon,,,
bezik,cup,bēi zi,杯子,chinese
bejan,beige,,,english
belit,belittle,,,
belan,bail,,,
beloq,bellow,,,
bamap,stage,bama,בָּמָה,hebrew
banan,banana,,,english
bagon,bag,,,
badan,bide,,,
badax,bud (flower),,,
babol,bubble,,,english
bapas,bypass,,,english
batik,watermelon,baṭṭīḵ,بَطِّيخ,arabic
batol,bottle,,,
bator,batter,,,english
batum,fellow,baṭu,बटु,sanskrit
batul,birch (tree),al-batūlā,الْبَتُولَا,arabic
bakir,senior (rank),bakhír,בָּכִיר,hebrew
bakan,pecan,al-baqqān,الْبَقَّان,arabic
bakak,hatch (egg),baqáʿ,בָּקַע,hebrew
bakal,bike,,,
bakar,inspect,bakar,בַּקָּר,hebrew
bakop,balk,,,english
bakol,buckle,,,
basir,well-seeing,baṣīr,بَصِير,arabic
basac,quest,baḥṯ,بَحْث,arabic
basal,own,ba'al,בַּעַל,hebrew
bason,bustle,,,english
bafol,baffle,,,english
bavan,dwell,bhavana,भवन,sanskrit
baxir,herald,bašīr,بَشِير,arabic
baxal,ripe,bashel,בָּשֵׁל,hebrew
baliq,bully,,,english
balix,embellish,,english,english
balat,tile,balata,בָּלָטָה,hebrew
balaz,bawl,,,english
balon,bile,,,
balut,bout,,,
baltx,belch,,,
bariq,berry,,,english
baran,barren,,,english
barak,bless,barak,בָרַךְ,hebrew
baraj,barrage,,,english
baral,barrel,,,english
barun,baryon,,,english
bardj,barge,,,english
bodan,bode,,,
bovin,bovinae,,,english
bovor,buffer,,,english
bolaq,bow (arrow),,,
borig,screw (bolt),boreg,בּוֹרֶג,hebrew
bugiq,bug (bother),,,english
bukad,buck,,,english
bulin,buoy,,,
bliqk,blink,,,english
bland,blend,,,english
blast,blast,,,english
blort,blurt,,,english
bridj,bridge,,,
britx,breach,,,english
brest,breast,,,english
brand,brand (business),,,
bradz,brass,,,english
bralt,brittle,,,english
pimoz,pea (vegetable),,,english
pinar,pin,,,
pinut,peanut,,,english
pinus,pine (tree),,,latin
pigum,scaffolding,pigum,פִּיגּוּם,hebrew
pigur,lag,pigur,פִּיגּוּר,hebrew
pipin,pee,,,english
pipar,peep,,,
pitul,twist,pitul,פִּיתּוּל,hebrew
pisin,piss,,,
pisek,interval,pesek,פֶּסֶק,hebrew
pizin,pie,,,
pizen,rash,pí zhěn,皮疹,chinese
pilat,blame,pī́yati,पीयति,sanskrit
pilac,peel,,,english
pirad,period,period,,english
piroz,pack,le'eR(o)z,לֶאֱרוֹז,hebrew
pedir,herd,edér,עֵדֶר,hebrew
petal,petal (flower),,,
petol,toll,,,
petor,patter,,,english
pekiq,peck,lenak(e)R,לְנַקֵּר,hebrew
pesod,fan (person),le'ehod,לֶאֱהוֹד,hebrew
pamen,coach,le'am(e)n,לְאַמֵּן,hebrew
pamon,bell,pa'amon,פַּעֲמוֹן,hebrew
pamol,pummel,,,english
panin,pearl,pnina,פְּנִינָה,hebrew
panit,delight,le'an(e)g,לְעַנֵּג,hebrew
panis,penis,,,english
panix,punish,,,english
panan,companion,,,
panaq,paw,,,
panak,pine,,,
panas,torch,panas,פָּנָס,hebrew
panot,torment,le'an(o)t,לְעַנּוֹת,hebrew
panol,panel,,,english
pantx,hit,,,
pagov,seduce,la'ag(o)v,לַעֲגוֹב,hebrew
padat,topple,,पद्यते,sanskrit
padot,simmer,le'ad(o)t,לְאַדּוֹת,hebrew
padol,puddle,,,english
pabol,pebble,,,english
papan,vicious,,पाप,sanskrit
papap,pop,,,
papat,pipe,,,english
patix,hammer,patish,פַּטִּישׁ,hebrew
patat,soar,,पतति,sanskrit
patas,pout,,,
patof,envelop,la'at(o)f,לַעֲטוֹף,hebrew
patox,pot,,,
pator,encircle,la'at(o)R,לַעֲטוֹר,hebrew
pakim,drift,piaoyi,漂移,chinese
pakid,official,pakiyd,פָּקִיד,hebrew
pakit,pocket,,,
pakil,confiscate,le'ak(e)l,לְעַקֵּל,hebrew
paket,packet,,,english
pakav,prevent,le'ak(e)v,לְעַכֵּב,hebrew
pakal,digest,le'ak(e)l,לְעַכֵּל,hebrew
pakof,overtake,la'ak(o)f,לַעֲקוֹף,hebrew
pakor,displace,la'ak(o)R,לַעֲקוֹר,hebrew
pasaj,passage,,,
pasal,idol,pesel,פֶּסֶל,hebrew
pasar,sparrow,passer,,latin
pasor,ban,le'es(o)R,לֶאֱסוֹר,hebrew
pasur,prowl,paihuai,徘徊,chinese
pavit,distort,le'av(e)t,לְעַווֵּת,hebrew
paziq,pause,,,english
pajot,pit,pajot,,french
paxip,posh,,,
paxit,invade,pshita,פְּשִׁיטָה,hebrew
paxar,confirm,le'ax(e)R,לְאַשֵּׁר,hebrew
paxun,training,peixun,培训,chinese
paCal,disposition,,aðal,icelandic
pacar,prefer,ʾāṯara,آثَرَ,arabic
palix,invasion,plisha,פְּלִישָׁה,hebrew
palan,pollen,pollen,,english
palaq,nifty,piào liang,漂亮,chinese
palat,pilot,,,english
palaf,tame,le'al(e)f,לְאַלֵּף,hebrew
palon,hostile,la'ay(o)n,לַעֲיוֹן,hebrew
palor,power,,,english
parag,poppy,parag,פָּרָג,hebrew
parab,parable,,,english
parat,pirate,,,english
parav,involve,le'aR(e)v,לְעָרֵב,hebrew
parax,perish,,,english
parom,pile,la'aR(o)m,לַעֲרוֹם,hebrew
partx,land (perch),,,
ponts,pounce,,,english
podal,ramp,podao,坡道,chinese
poket,poke,,,
pozar,pose,,,
poxam,potion,,,english
polip,poll,poll,,english
polem,poem,,,english
polar,polar,,,english
porit,pour,,,
poraq,pore,,,
pumag,pumice,,,
pusat,pus,,,
pufan,poof,poof,,english
pulan,pool,,,
plamp,plump,,,english
plant,plant,,,english
print,print,,,english
prent,apparent,,,
pramp,prompt (message),,,
promz,pass,,,
timiq,teem,,,
timad,timid,,,english
tinat,twin,,,
tints,tense,,,
tidas,tedious,,,english
tipun,case (law),ti'un,טִיעוּן,hebrew
tipul,therapy,tipul,טִפּוּל,hebrew
tikal,tickle,,,english
tikol,tweak,,,
tikun,repair,tikun,תִּקּוּן,hebrew
tizor,tease,,,
tilat,twilight,,,english
tiriq,tea,,,
tiran,tyrrany,,,english
tirat,deteriorate,,,english
tiraf,prey,teref,טֶרֶף,hebrew
tiraz,tear (cry),,,
tiron,noob,tiron,טִירוֹן,hebrew
tirok,slam,litR(o)k,לִטְרוֹק,hebrew
tegak,dare,etegaQ,אֶתְגָּר,hebrew
tepur,taper,,,
tetar,tatter,,,english
tekes,ceremony,,טֶקֶס,hebrew
tekan,standard,teken,תֶּקֶן,hebrew
tesan,fig,te'enah,תְּאֵנָה,hebrew
tesal,tessellation,,,english
tefir,stitch,tefer,תֶּפֶר,hebrew
teCur,tether,,,english
telom,abyss,,תְּהוֹם,hebrew
telun,rail (track),tiělù,铁路,chinese
taman,price,ṯaman,ثَمَن,arabic
tamar,date (fruit),tamár,תָּמָר,hebrew
tanit,tiny,,,
tanif,pollut,letan(e)f,לְטַנֵּף,hebrew
tanal,tunnel,,,
tanub,fir (tree),al-tanuwwb,التنوب,arabic
tagid,corporation,ta'agíd,תַּאֲגִיד,hebrew
tagen,fry,letag(e)n,לְטַגֵּן,hebrew
tagal,toggle,,,english
taguv,comment,teguvah,תְּגוּבָה,hebrew
tabic,gazelle,Ṭabīṯāʾ,טביתא,hebrew
tabil,spice (action),letab(e)l,לְתַבֵּל,hebrew
tapik,topic,,,english
tapem,coordinate (action),leta'(e)m,לְתָאֵם,hebrew
tapak,foster,letap(e)aH,לְטַפֵּחַ,hebrew
tatir,develop,tatwîr,تَطْوِيْر,arabic
tatol,tattle,,,english
tator,totter,,,
tatul,tattoo,,,
takin,correct,letak(e)n,לְתַקֵּן,hebrew
takit,aim,tachlit,תַּכְלִית,hebrew
takir,investigate,tachkir,תַּחְקִיר,hebrew
taket,tact,,,
takan,tack,,,english
takon,octopus,tako,タコ,japanese
takol,tackle,,,english
tasim,delineate,letaH(e)m,לְתַחֵם,hebrew
tasit,tacit,,,english
tasik,lake,,ᑕᓯᖅ,inuktitut
tasaj,toss,,,
tasal,tassel,,,
tavut,tuck,,,
taCar,apologize,iʿtaḏara,اِعْتَذَرَ,arabic
talin,tally,,,
taliC,spell (charm),taʿwīḏa,تَعْوِيذَة,arabic
talaq,talent,,,english
talon,towel,,,english
talor,tire (car),,,
taluk,chin,,ᑕᓪᓗ,inuktitut
taret,tolerate,,,english
tarad,cod (fish),tara,タラ,japanese
taror,terror,,,english
tonar,tow,,,
total,total,,,english
tofif,tap,letof(e)f,לְתוֹפֵף,hebrew
tolat,toilet,,,
tugak,ivory,,ᑑᒑᖅ,inuktitut
tudoq,nudge,tuidong,推动,chinese
tusik,plover (bird),tuusiik,ᕐᑮᕐᓕᒃ,inuktitut
tufan,tuff (rock),,,
txiqk,tick (step),,,
txant,chant,,,
txarm,item,,,
txart,chart,,,english
tranz,transform,,,english
tradj,trudge,,,english
trast,trust,,,
kinam,lamentation,kina,קִינָה,hebrew
kinat,louse,kinat,כִּנָּה,hebrew
kigak,beaver,kigiaq,ᑭᒋᐊᖅ,inuktitut
kiden,equidae,,,latin
kidak,gun,ekedaH,אֶקְדָח,hebrew
kidum,promotion,kidum,קִדּוּם,hebrew
kibol,quibble,,,
kipan,ghast,kepa,可怕,chinese
kipod,hedgehog,kipod,קִיפּוֹד,hebrew
kikab,maple (tree),al-qiqab,القيقب,arabic
kikar,plaza,kikar,כִּיכָּר,hebrew
kikuq,finch (bird),què kē,雀科,chinese
kisak,kiss,,,english
kifal,crease,kefel,קֵפֶל,hebrew
kival,isolation,,केवल,sanskrit
kivar,quiver (shake),,,english
kijon,cajole,cajoler,,french
kixiq,viable,kexing,可行,chinese
kixar,knot,kesher,קֶשֶׁר,hebrew
kixut,decorate,kishut,קִישּׁוּט,hebrew
kilan,pathetic,kelian,可怜,chinese
kilat,keel,,,
kilar,cucumber,ḵiyār,خِيَار,arabic
kilut,burly,kuí wú,魁梧,chinese
kiluv,obligate,chiyuv,חִיּוּב,hebrew
kenan,canidae,,,
kenat,kin,,,
kenos,rape,le'en(o)s,לֶאֱנוֹס,hebrew
kebit,evil,ḵabīṯ,خَبِيث,arabic
kepak,monstrous,kě pà,可怕,chinese
kepal,capable,,,
ketor,cater,,,
